Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,x39,x40,RASI
1003,0.0144008,0.00881858,0.013357,0.0508562,0.0623134,0.0214518,0.125956,0.0118656,0.00835204,0.0167239,0.0186379,0.0114441,0.016432,0.017305,0.0110479,0.0149486,0.020978,0.0225417,0.0147948,0.0073529,0.0231721,0.0526246,0.0159414,0.119207,0.0136286,0.0218767,0.00944998,0.0114408,0.023836,0.00637765,0.00711433,0.00940698,0.0116233,0.0190371,0.00576109,0.0141246,0.0074241,0.0451519,0,0,0.0436575
1004,0.0148829,0.00879784,0.0128028,0.0506364,0.0624527,0.0213421,0.129628,0.0116768,0.00835861,0.01637,0.0188117,0.0111345,0.0161617,0.0174843,0.010586,0.0154098,0.0209726,0.0215365,0.0145942,0.00739601,0.0239954,0.056514,0.0161927,0.124283,0.0141144,0.0227961,0.00890659,0.0116192,0.0235949,0.00616607,0.00711135,0.00973028,0.0111168,0.0188868,0.00615919,0.0156398,0.00825581,0.044912,0,0,0.0434825
1005,0.0152167,0.00873989,0.0122324,0.0504229,0.0622961,0.0213394,0.132671,0.0115082,0.00833969,0.0160671,0.0189653,0.0108978,0.015917,0.017677,0.0101005,0.0158925,0.0209553,0.0215181,0.0143851,0.00778279,0.0248423,0.0600443,0.0161717,0.128737,0.0154689,0.0235295,0.00829905,0.0117519,0.02332,0.0061189,0.00711643,0.00989752,0.0106458,0.0184729,0.00677495,0.017234,0.00909837,0.0445819,0,0,0.0433752
1006,0.0154322,0.00871961,0.0116466,0.0501075,0.0622117,0.0213768,0.134941,0.0113642,0.00827647,0.0158584,0.0191092,0.0107627,0.0156953,0.0179067,0.00960974,0.0163989,0.0209318,0.0222174,0.0141644,0.00823119,0.0257316,0.0631014,0.0160469,0.132486,0.0180308,0.0240537,0.00799626,0.0118098,0.0230234,0.00623624,0.00708902,0.00991855,0.0101858,0.0179494,0.00779157,0.0188312,0.0100716,0.0442125,0,0,0.0433073
1007,0.0156307,0.00887979,0.0110697,0.0497129,0.0619826,0.0214326,0.136668,0.0112842,0.00818762,0.0155462,0.0192618,0.0107427,0.0154686,0.0181832,0.00913115,0.0169083,0.0209119,0.0220726,0.0139183,0.0088924,0.0266485,0.0656384,0.0158813,0.135546,0.0218813,0.0243056,0.00777698,0.0117881,0.0227295,0.00651114,0.00699599,0.00983865,0.00962287,0.0175296,0.00930498,0.0205134,0.0111714,0.0438155,0,0,0.0432517
1008,0.015745,0.00910032,0.0105291,0.0493201,0.061616,0.0215979,0.138188,0.0112609,0.00810308,0.0151741,0.0194132,0.010815,0.0152945,0.0184666,0.00866661,0.0174016,0.0209078,0.0214536,0.0136636,0.00929127,0.02768,0.0676246,0.0156566,0.137908,0.026867,0.0242341,0.00779202,0.011715,0.022434,0.00694602,0.00684423,0.00977777,0.00909768,0.0173364,0.0112215,0.0221831,0.0122839,0.0433972,0,0,0.0432253
1009,0.0157295,0.00928622,0.0100385,0.0489398,0.0611918,0.0218077,0.139118,0.0112384,0.00810365,0.0149098,0.0195036,0.0109176,0.0151815,0.0187606,0.00819581,0.017876,0.0209408,0.0214515,0.0133927,0.00980022,0.0288703,0.069059,0.0156133,0.139521,0.0327499,0.0239014,0.007845,0.0116307,0.022125,0.00756509,0.00667592,0.00976208,0.00919469,0.0174453,0.0134382,0.0237409,0.0134676,0.0429721,0,0,0.0432936
1010,0.0156329,0.0094709,0.00961138,0.0485554,0.0607786,0.0220378,0.139379,0.0111946,0.00826871,0.0146567,0.0195455,0.0110476,0.0151053,0.0190637,0.00775334,0.0183222,0.0209687,0.0219979,0.0131226,0.0100827,0.0302612,0.069948,0.0160103,0.140341,0.0391599,0.0234128,0.00728717,0.0115154,0.0217785,0.00841333,0.00645868,0.00972891,0.00978626,0.0178887,0.0158286,0.025218,0.0148289,0.0425339,0,0,0.0434691
1011,0.0154958,0.00981086,0.00925192,0.0481108,0.0603427,0.0222443,0.139084,0.0111597,0.008378,0.014424,0.01962,0.0112075,0.015024,0.0193519,0.00735878,0.0187366,0.0209809,0.0221849,0.0128524,0.010173,0.0318202,0.0702968,0.0168853,0.140427,0.0456943,0.022778,0.00647648,0.0113014,0.0214351,0.00950459,0.00618424,0.00959424,0.0102938,0.0187649,0.0182159,0.0266427,0.0163693,0.0421668,0,0,0.043737
1012,0.0152886,0.0103924,0.0089541,0.0477331,0.0599425,0.0223704,0.138326,0.0111622,0.00823753,0.0142944,0.0196411,0.0113784,0.014906,0.0196241,0.00699825,0.0191214,0.0210211,0.0220438,0.012602,0.00998869,0.0335276,0.0700876,0.0180956,0.139834,0.0518319,0.0220915,0.00592544,0.0110131,0.0211233,0.0107964,0.00593571,0.00955067,0.00961412,0.0202363,0.0203797,0.0280446,0.0180824,0.0419026,0,0,0.0440816
1013,0.0149958,0.0111202,0.00868926,0.0474382,0.059521,0.0225373,0.137177,0.0112318,0.00805064,0.0141616,0.0196273,0.0115642,0.0148099,0.0198551,0.00664442,0.0194851,0.0211459,0.0218061,0.0123688,0.00949259,0.0352744,0.0694124,0.0195,0.138605,0.0574754,0.0216146,0.00591626,0.0107788,0.0209181,0.0122929,0.00570592,0.00984442,0.00796832,0.0219943,0.0221308,0.0294576,0.020068,0.0416836,0,0,0.0444847
1014,0.0146806,0.0119096,0.00846757,0.0472623,0.0591074,0.022702,0.13567,0.0113963,0.00791728,0.014037,0.0195931,0.0117729,0.0147218,0.0200649,0.00633575,0.0198333,0.0212943,0.0216166,0.0121695,0.00916462,0.0368882,0.0683597,0.0209726,0.136851,0.0625597,0.0214335,0.00607906,0.0107254,0.0207748,0.0137851,0.005581,0.0105433,0.00656322,0.0237256,0.0234417,0.0307951,0.0223154,0.0414779,0,0,0.0449041
1015,0.0143908,0.0127144,0.00830326,0.0470793,0.0586918,0.0228597,0.133872,0.0115301,0.00780888,0.0139973,0.0195493,0.0120441,0.0145628,0.0202637,0.00611883,0.0201604,0.0213752,0.0216598,0.0120279,0.00890866,0.0382588,0.0670034,0.0224261,0.134741,0.0667714,0.0214113,0.00608481,0.0109195,0.0203215,0.0151479,0.00569061,0.0115213,0.00568916,0.0252999,0.0243722,0.031908,0.0242791,0.0412446,0,0,0.0453046
1016,0.0141051,0.0134478,0.00816897,0.0469176,0.0582706,0.022933,0.131879,0.0115199,0.00774277,0.0140164,0.0195429,0.0123935,0.0143884,0.020482,0.00589665,0.020476,0.0213468,0.0215105,0.0119345,0.00830658,0.0393042,0.0654879,0.0237958,0.132321,0.0699502,0.0213248,0.00607194,0.0112524,0.0198935,0.0163841,0.00602335,0.0125568,0.00504613,0.0267115,0.0248268,0.0327539,0.0258868,0.0410062,0,0,0.0456812
1017,0.0137867,0.0141197,0.00805206,0.0467695,0.0578575,0.0228337,0.129773,0.0113863,0.00773721,0.0140239,0.0195546,0.0127559,0.0142162,0.0207,0.00573283,0.020784,0.0211757,0.0210301,0.0118314,0.0080612,0.0399953,0.0638861,0.0250085,0.129699,0.0720972,0.0210949,0.00609789,0.0116014,0.0195526,0.0174507,0.00648362,0.0134618,0.00453475,0.0279313,0.0249766,0.0332787,0.0272539,0.0409439,0,0,0.0460512
1018,0.0134789,0.0147621,0.00794106,0.0466398,0.0574278,0.0227116,0.127672,0.0113392,0.00780811,0.0139768,0.0195434,0.0131032,0.0140266,0.0209129,0.0055637,0.0210907,0.0208449,0.0207956,0.0117364,0.00830309,0.0407427,0.062247,0.0260183,0.127095,0.073197,0.0206917,0.00617337,0.011894,0.0192337,0.0183202,0.00695814,0.0141578,0.00414521,0.0289328,0.024987,0.0333615,0.0283631,0.0408963,0,0,0.0463863
1019,0.0131987,0.0153467,0.00782157,0.0464994,0.0570249,0.0225209,0.125619,0.0113885,0.00790215,0.0139991,0.0194902,0.013391,0.0138362,0.0211095,0.00540345,0.0214102,0.0203844,0.0207622,0.0116564,0.00842544,0.0412555,0.0606819,0.0268297,0.124615,0.0732691,0.0201377,0.00630527,0.0120628,0.0188935,0.0189553,0.00736645,0.0145063,0.00385135,0.0296418,0.0249818,0.0329795,0.0290494,0.0408006,0,0,0.0466535
1020,0.0129927,0.0157892,0.00765634,0.0463382,0.0566531,0.022259,0.123733,0.0114054,0.00795957,0.0140561,0.01938,0.0135949,0.0136657,0.0212938,0.00526385,0.021752,0.0198178,0.0207647,0.0115863,0.00837244,0.0414398,0.0592707,0.0273492,0.122346,0.0724003,0.0195307,0.00649338,0.0121196,0.018541,0.0193456,0.00772202,0.0144344,0.00367296,0.0300125,0.0249258,0.0320827,0.0292128,0.0407073,0,0,0.0468323
1021,0.0128789,0.0160517,0.00745657,0.0461302,0.0563299,0.0219926,0.122115,0.0113128,0.00796721,0.0140931,0.0192174,0.0137715,0.0135109,0.0214865,0.00510699,0.0221001,0.0191369,0.0207757,0.0115141,0.00842949,0.0413469,0.0580633,0.0275056,0.120399,0.0707067,0.0189577,0.006565,0.0120995,0.0183241,0.0195083,0.00809749,0.013971,0.00356839,0.0300297,0.0250644,0.0308359,0.0290015,0.0406486,0,0,0.0470179
1022,0.0129079,0.0160784,0.00724355,0.0458839,0.0560487,0.0217212,0.120773,0.0112053,0.00801489,0.0141095,0.0190598,0.0138716,0.0133561,0.0216907,0.00492357,0.0224463,0.018396,0.0207857,0.0114174,0.00908836,0.0409948,0.0571025,0.0270898,0.118781,0.0682805,0.01844,0.00655588,0.0120333,0.0182208,0.0194324,0.00858056,0.0133439,0.00348131,0.0296933,0.0253784,0.0295329,0.0285077,0.04063,0,0,0.0471694
1023,0.0130585,0.0159517,0.00699969,0.0456239,0.0558177,0.0214985,0.11976,0.0112701,0.00810237,0.0140883,0.0188942,0.0139178,0.013208,0.0219048,0.00475615,0.0227672,0.0176381,0.0208011,0.0113324,0.00962013,0.0403918,0.0563809,0.0262172,0.117489,0.0653224,0.0180644,0.00653616,0.011926,0.0180643,0.019138,0.00925897,0.0127434,0.00342088,0.0290381,0.0257144,0.0283366,0.0278693,0.0405711,0,0,0.0472548
1024,0.0133118,0.0157047,0.00671261,0.0453255,0.055678,0.0213358,0.11898,0.0113004,0.00810585,0.0140179,0.0187364,0.0138567,0.0132171,0.0221575,0.00460927,0.0230403,0.0168849,0.020809,0.0112556,0.0098616,0.039569,0.0558368,0.0251402,0.11654,0.0621275,0.0178593,0.00644802,0.0118242,0.0179486,0.0186457,0.010119,0.0121928,0.00338702,0.0282957,0.0259736,0.0273328,0.0271567,0.040452,0,0,0.0472663
1025,0.0136096,0.0154413,0.00639876,0.0450104,0.0555844,0.0212453,0.11842,0.0112779,0.00811349,0.0139213,0.0186218,0.0137829,0.0134403,0.022392,0.00447585,0.0232514,0.016162,0.0208006,0.0111983,0.0104155,0.0385785,0.0554487,0.0240409,0.115887,0.058689,0.0177828,0.00660967,0.0117573,0.0179419,0.0179927,0.0110254,0.0117841,0.00342744,0.0274069,0.0259907,0.0265399,0.0265174,0.0405474,0,0,0.047255
1026,0.0139118,0.0149872,0.00605632,0.0447292,0.0555533,0.0212551,0.118064,0.0111937,0.00812463,0.0137909,0.0185669,0.013826,0.0137861,0.022565,0.00431229,0.023544,0.0154989,0.0207392,0.0110945,0.0111821,0.0374242,0.0552025,0.0230111,0.115452,0.0550452,0.0178555,0.00700687,0.0117107,0.0179655,0.0172254,0.0119166,0.0115536,0.00353603,0.0263414,0.0256864,0.0259325,0.0259802,0.0408092,0,0,0.047296
1027,0.0141932,0.014477,0.00568342,0.0444062,0.0555957,0.0213852,0.117888,0.0110932,0.00811559,0.0136285,0.0185953,0.0138646,0.0140199,0.0227151,0.00409818,0.0238921,0.0149034,0.0206598,0.010937,0.0115873,0.0360821,0.0550594,0.0220173,0.115195,0.0514042,0.0180915,0.00733797,0.0116984,0.0179941,0.0163563,0.0128345,0.0115125,0.00373908,0.0251618,0.0250175,0.0254141,0.0255635,0.041117,0,0,0.0473581
1028,0.0144591,0.0139287,0.00528191,0.0440527,0.0556486,0.0216361,0.117814,0.0110087,0.0080583,0.013496,0.0186932,0.0136955,0.014151,0.0228625,0.0039184,0.0240907,0.014358,0.020551,0.0107403,0.0120978,0.0346144,0.0549873,0.0210837,0.115063,0.0476972,0.0183658,0.00753408,0.0117562,0.0181388,0.0154287,0.0137596,0.0115735,0.0040392,0.0238931,0.0240134,0.0249661,0.0252799,0.0413663,0,0,0.0474654
1029,0.0147335,0.0133044,0.00486682,0.0437119,0.0557402,0.0218622,0.117801,0.0109261,0.00789744,0.0133695,0.0188116,0.0136186,0.0142575,0.0229368,0.00378752,0.0243195,0.0139262,0.0204059,0.0105092,0.0122517,0.033132,0.0549978,0.0202329,0.115058,0.0438527,0.0185831,0.00763755,0.0118931,0.0182484,0.0145169,0.0146829,0.011636,0.00441152,0.0225821,0.0227024,0.0245322,0.0250755,0.0414331,0,0,0.0475938
1030,0.015017,0.0127334,0.00443377,0.043375,0.0558083,0.0220527,0.11785,0.0108376,0.00772389,0.0131368,0.0189152,0.0136458,0.0143106,0.0229023,0.0037063,0.0246083,0.0136133,0.0201948,0.0103504,0.0121213,0.0316338,0.0550439,0.0194837,0.115068,0.0399222,0.0187155,0.00764148,0.0121191,0.0183079,0.0136948,0.0156498,0.0116772,0.00483414,0.0212791,0.021161,0.0239352,0.0249358,0.0414129,0,0,0.0477895
1031,0.0152723,0.0123019,0.00400235,0.0430233,0.0559447,0.022326,0.11791,0.0107755,0.00756004,0.0127919,0.0189917,0.0137814,0.0144836,0.0227116,0.00357522,0.0249329,0.0134116,0.0199397,0.0102355,0.0122823,0.0300485,0.0551286,0.0188969,0.11508,0.035996,0.0187214,0.00781901,0.0124234,0.0184614,0.0130039,0.016635,0.0117111,0.00531583,0.0200353,0.019394,0.0232936,0.0248437,0.0413237,0,0,0.0480581
1032,0.0154728,0.0120029,0.00356883,0.0426845,0.0561264,0.0227778,0.117891,0.0107325,0.00740502,0.0123611,0.0191812,0.0138146,0.0147202,0.0224827,0.00348481,0.0252852,0.0133051,0.0196726,0.0100972,0.012318,0.028458,0.0552025,0.0182851,0.115061,0.0321385,0.0187042,0.00831484,0.012836,0.0185862,0.0124597,0.017548,0.0117826,0.00584419,0.0188587,0.0175095,0.0226924,0.0248137,0.0411997,0,0,0.0484412
1033,0.0156188,0.0118272,0.00313403,0.0424057,0.0561591,0.0233148,0.117767,0.0106505,0.00725836,0.0118267,0.0193955,0.0139393,0.0149704,0.0223379,0.0034894,0.0256724,0.0132537,0.0193774,0.00995684,0.0121812,0.0271854,0.0552481,0.017649,0.115029,0.0283478,0.0186372,0.00909399,0.0133077,0.0186824,0.0120563,0.0181904,0.011865,0.0064096,0.0178064,0.0155953,0.0220085,0.0248457,0.041078,0,0,0.048934
1034,0.0157584,0.0117431,0.0027592,0.0421702,0.0560758,0.0238706,0.117619,0.0105741,0.00714423,0.0111529,0.0195925,0.0141993,0.0151916,0.0220028,0.00357904,0.0261115,0.0132473,0.0190452,0.00977484,0.012212,0.0259826,0.0553536,0.0171118,0.114964,0.0247588,0.0185269,0.00998066,0.0137653,0.0187437,0.0117907,0.0186667,0.0119945,0.00700336,0.0170363,0.0137561,0.0212318,0.0249499,0.0410044,0,0,0.0494912
1035,0.0159029,0.0117531,0.00245602,0.0419865,0.0559925,0.0244247,0.117451,0.0105436,0.00706347,0.0103718,0.0198448,0.0146334,0.0154034,0.0214907,0.00373547,0.0265912,0.0132926,0.0186549,0.00956684,0.0123338,0.0250778,0.0554779,0.0165828,0.114903,0.0214795,0.0183161,0.0108528,0.0141973,0.0187404,0.0116962,0.0191907,0.012168,0.00761657,0.0164777,0.012025,0.0204281,0.0251467,0.0409291,0,0,0.0499067
1036,0.0160767,0.011857,0.00221445,0.0419488,0.0558422,0.0250328,0.117278,0.0104679,0.00705286,0.00949027,0.0203181,0.0148743,0.0156382,0.0209194,0.00394139,0.0270489,0.0134343,0.0182749,0.00937306,0.0124548,0.0242807,0.055626,0.0160437,0.114867,0.0185672,0.0180204,0.0116944,0.0146841,0.0188718,0.0118056,0.0198221,0.012394,0.00823279,0.0160956,0.0104484,0.0196462,0.0254948,0.0408709,0,0,0.0502259
1037,0.0162772,0.0120767,0.00209692,0.0420445,0.055673,0.0257091,0.117099,0.0103766,0.00712787,0.008578,0.0208731,0.0151011,0.0159097,0.0203601,0.0041721,0.027452,0.0136449,0.0179391,0.00919258,0.01293,0.0233341,0.0557874,0.0155562,0.114818,0.0163272,0.01757,0.0124742,0.0151614,0.0190161,0.0120977,0.0205619,0.0126403,0.00885446,0.0158595,0.00907415,0.0189557,0.0259681,0.0408234,0,0,0.0504405
1038,0.0164623,0.0123825,0.00206624,0.0422325,0.0555041,0.0264025,0.116878,0.0103051,0.00723598,0.00778535,0.0215315,0.0152681,0.0162171,0.0198714,0.00445698,0.0280391,0.0139137,0.0176178,0.00904888,0.0136997,0.0226314,0.0559459,0.0152185,0.114779,0.0149469,0.0169749,0.0131612,0.0155478,0.0191102,0.012501,0.0214817,0.0128934,0.00946116,0.0157577,0.00793574,0.0183659,0.0265871,0.0408205,0,0,0.0504756
1039,0.0165842,0.0126761,0.00212513,0.0425096,0.0552413,0.0271195,0.116629,0.0102713,0.00735294,0.0072757,0.0224073,0.0154229,0.0165559,0.0194923,0.00484675,0.02883,0.0142246,0.0172751,0.00894023,0.0143243,0.0221819,0.0561071,0.0150374,0.114737,0.0142752,0.0162141,0.0138378,0.0158733,0.0192449,0.0129198,0.0224517,0.0130759,0.0100461,0.0157143,0.00708102,0.0178945,0.0273472,0.0408253,0,0,0.050323
1040,0.0166845,0.012937,0.00230095,0.0428974,0.0548549,0.0278752,0.116387,0.0102893,0.00750433,0.00681423,0.0232644,0.0155532,0.016934,0.019257,0.00526723,0.0296813,0.0145987,0.0168653,0.00889304,0.0147888,0.0219058,0.0562709,0.0149679,0.114699,0.0141617,0.0153072,0.0145071,0.016112,0.019405,0.0135269,0.0234094,0.0131304,0.0106328,0.0156857,0.00659199,0.0176168,0.0282358,0.0408405,0,0,0.0501419
1041,0.0167407,0.0134175,0.00259209,0.0433195,0.0546049,0.028652,0.116126,0.0103383,0.00767794,0.00639829,0.0240789,0.0155566,0.0173331,0.0191828,0.00568414,0.0301937,0.0150319,0.016445,0.00888394,0.0151843,0.0217549,0.0564007,0.0150066,0.114644,0.0143959,0.0143761,0.0151201,0.0162633,0.0195637,0.0141351,0.0242686,0.0130723,0.0112393,0.0156362,0.00642233,0.0174526,0.0292281,0.0408611,0,0,0.0500241
1042,0.0167443,0.0139585,0.00300021,0.0437342,0.0543326,0.0294239,0.115771,0.0104036,0.00784863,0.00630041,0.0249859,0.0154067,0.0177383,0.0192335,0.00612777,0.0308108,0.0154925,0.0163595,0.00891141,0.0155107,0.0217263,0.0565266,0.0150558,0.114524,0.0146949,0.0134469,0.0156378,0.0163502,0.0197251,0.0146673,0.0249911,0.0128547,0.0118299,0.0155157,0.00645853,0.0172345,0.0302675,0.0407979,0,0,0.0498705
1043,0.0167454,0.0145986,0.00355739,0.0440898,0.0539565,0.0301244,0.115351,0.0104688,0.0080378,0.00647431,0.0257629,0.0151328,0.0181213,0.0193526,0.00663248,0.0315571,0.0159158,0.0162222,0.00899128,0.0157572,0.0218022,0.0566427,0.0151205,0.114339,0.01489,0.0124339,0.0159974,0.0163805,0.0198562,0.0152977,0.0256111,0.0125105,0.0123839,0.0152921,0.0066276,0.0169463,0.0313332,0.0406446,0,0,0.0496666
1044,0.016766,0.0152644,0.00423037,0.0443144,0.0535014,0.0307465,0.114835,0.0105532,0.00825671,0.00687688,0.0264998,0.0146867,0.0184914,0.0195102,0.00720245,0.0322256,0.0162964,0.0159745,0.00912098,0.0159574,0.0219391,0.0567255,0.015223,0.114043,0.0149317,0.0114034,0.0163461,0.0163554,0.0200174,0.01607,0.0261648,0.0121741,0.01286,0.0149535,0.00673798,0.0166034,0.0324261,0.0403654,0,0,0.0493693
1045,0.016796,0.0160017,0.00495105,0.044402,0.0530147,0.0312517,0.114171,0.0106851,0.00842633,0.00733114,0.0270626,0.0141319,0.0188601,0.0196955,0.00781065,0.0328355,0.0166166,0.0157408,0.00929322,0.0160822,0.0221784,0.0567136,0.0153313,0.113573,0.0148114,0.0104928,0.016586,0.0163471,0.0201854,0.0168919,0.0265046,0.0119433,0.0132701,0.0145312,0.00655984,0.016164,0.033528,0.0399491,0,0,0.0488806
1046,0.0168446,0.0166519,0.00568714,0.0443916,0.0525604,0.0316315,0.113343,0.0108174,0.00841868,0.00783678,0.0274867,0.0135702,0.0192422,0.019894,0.00835113,0.033247,0.0168384,0.0155696,0.0094984,0.0160631,0.0225233,0.0565644,0.0153682,0.112912,0.0145598,0.0095682,0.016736,0.01648,0.0203868,0.0177336,0.0268472,0.0118061,0.0135799,0.0140364,0.00601567,0.0156143,0.0345716,0.0394844,0,0,0.0485847
1047,0.0169146,0.0172534,0.0063752,0.0443137,0.0521364,0.0318739,0.11235,0.0109119,0.00839803,0.00830373,0.0278726,0.0131038,0.0196147,0.0201428,0.00877985,0.033427,0.0169255,0.0155098,0.00970121,0.0159629,0.0229378,0.0563181,0.015364,0.112068,0.0142317,0.00856305,0.0167996,0.0167268,0.0207014,0.0185828,0.0272913,0.0117824,0.0138015,0.0135207,0.00565876,0.0149729,0.0355184,0.0391339,0,0,0.0483998
1048,0.0170129,0.0179303,0.00693957,0.0441822,0.0517124,0.0319966,0.111228,0.0109818,0.00837967,0.00870976,0.0281715,0.0127507,0.0199899,0.0204272,0.00906728,0.0336235,0.0169068,0.0154109,0.00985079,0.0162208,0.0233734,0.0559866,0.0153808,0.111061,0.013876,0.00765497,0.0167972,0.0169963,0.0210591,0.0193701,0.0277791,0.0117514,0.0139239,0.0130219,0.00551841,0.0142624,0.0363993,0.0388802,0,0,0.0482257
1049,0.0171048,0.0185697,0.00739455,0.0440149,0.0512306,0.0320352,0.11004,0.0110682,0.0082873,0.00907383,0.0283655,0.0125239,0.0203846,0.0207031,0.00920555,0.0337194,0.0167991,0.0151726,0.00996577,0.0164131,0.023822,0.0555564,0.0153855,0.10988,0.0135672,0.00690926,0.0167497,0.0172156,0.0214283,0.0200347,0.0282624,0.011694,0.0139594,0.0126191,0.00541546,0.013495,0.0372249,0.0382906,0,0,0.0480387
1050,0.0171843,0.0191452,0.00777942,0.0438934,0.0506979,0.0320053,0.108767,0.0111956,0.00816738,0.00942337,0.0284269,0.0124338,0.0208051,0.0209241,0.00925217,0.0337139,0.0166349,0.0151156,0.0100255,0.0164513,0.0242842,0.0550463,0.0153906,0.108613,0.0133709,0.00634828,0.0166584,0.0174044,0.021901,0.0206016,0.0288446,0.0116517,0.0139471,0.0121784,0.00532819,0.0126672,0.0379926,0.0377921,0,0,0.0478647
1051,0.0172645,0.0196572,0.0081542,0.0438377,0.0503219,0.0319523,0.107478,0.0112607,0.00801073,0.0097078,0.0284389,0.0124178,0.0212546,0.0210253,0.00925793,0.0337095,0.0164685,0.0152706,0.0100487,0.0164286,0.0247127,0.054525,0.015364,0.107302,0.0133552,0.0059743,0.0165309,0.0176254,0.0224176,0.0211522,0.0293696,0.011569,0.0139257,0.0116447,0.00525518,0.0118397,0.0386605,0.0375012,0,0,0.0477003
1052,0.0173687,0.0201437,0.00837205,0.0438563,0.0500548,0.031887,0.106198,0.0113264,0.00785131,0.00994376,0.0284728,0.0124329,0.0217219,0.0210273,0.00926862,0.0336593,0.0163226,0.0155778,0.0100897,0.0163882,0.0250676,0.0540274,0.0152851,0.105964,0.0135253,0.00578922,0.0163663,0.0178511,0.0227701,0.0216335,0.0297629,0.0114779,0.0138746,0.0112469,0.00523872,0.011043,0.0393361,0.0373483,0,0,0.0475405
1053,0.0174825,0.0206416,0.00835518,0.043987,0.0498101,0.031827,0.104945,0.0114436,0.00769772,0.0101743,0.0284729,0.0124868,0.022217,0.0211737,0.00925899,0.03348,0.0161751,0.0157117,0.0101627,0.0163191,0.0253628,0.0535165,0.0152348,0.104637,0.0137988,0.00572462,0.0161492,0.0180706,0.0229901,0.0220302,0.0299966,0.011433,0.0138311,0.0109702,0.00528391,0.0102621,0.0399769,0.0372459,0,0,0.0474123
1054,0.0175864,0.0210854,0.00846435,0.0442114,0.0495634,0.0318238,0.103772,0.0116301,0.00752725,0.0103811,0.0284339,0.0125707,0.0227388,0.0213353,0.0092216,0.0331623,0.0160736,0.015819,0.0102574,0.0162406,0.0256437,0.0529888,0.0152384,0.103367,0.0141656,0.00575022,0.0159351,0.0182406,0.0232038,0.0223323,0.0301028,0.0114407,0.0137924,0.0107466,0.00543016,0.00955409,0.0406102,0.0371715,0,0,0.0473597
1055,0.017637,0.0214612,0.00870079,0.0445305,0.0493558,0.0318742,0.102662,0.0118092,0.00735386,0.0105288,0.0284099,0.0127349,0.0232734,0.0211523,0.00922627,0.0328596,0.0160485,0.0151637,0.0103794,0.0161942,0.0258777,0.0525046,0.0152475,0.102179,0.0145896,0.00585789,0.0157753,0.0183624,0.0235097,0.0225178,0.0301534,0.0114837,0.0136886,0.0105422,0.00550916,0.00895663,0.0412319,0.0371471,0,0,0.0473984
1056,0.0176965,0.0218076,0.00902717,0.044937,0.0491753,0.0319682,0.101612,0.0120111,0.00720715,0.0106118,0.0284363,0.0129237,0.0238029,0.0207208,0.0092961,0.0325878,0.0161074,0.0143605,0.0105566,0.0161908,0.0260157,0.052041,0.0152291,0.10109,0.0150109,0.00600315,0.0156529,0.0184811,0.023899,0.0225923,0.0301634,0.0115608,0.0134857,0.0103639,0.00544472,0.00847298,0.0417956,0.0371439,0,0,0.0472693
1057,0.0177889,0.0221062,0.0093468,0.0453906,0.0490049,0.0321031,0.100695,0.0122112,0.00707765,0.0106417,0.0284918,0.0130925,0.0243003,0.0206203,0.00941539,0.0322856,0.0162238,0.0142252,0.0108016,0.0161581,0.0260766,0.0516815,0.0151854,0.100146,0.0153242,0.00612041,0.0155258,0.0186124,0.0238965,0.0225749,0.0300393,0.0116545,0.013389,0.0102088,0.00534805,0.00805348,0.0423263,0.0371313,0,0,0.0470358
